3.0048,3.9937,0.39559
3.2867,3.1071,0.4327
3.8684,3.0309,0.50929
3.4152,2.6614,0.44962
2.7762,2.86,0.36549
3.6324,2.9836,0.47821
2.2493,2.1421,0.29612
2.1028,3.7755,0.27684
2.1499,2.1293,0.28305
2.3079,2.8724,0.30384
2.6258,3.6533,0.34569
2.5812,2.7891,0.33982
2.0061,3.2269,0.2641
3.0535,3.6373,0.402
2.172,3.7725,0.28595
2.2734,3.8622,0.2993
3.2344,2.3816,0.42581
3.6868,2.5172,0.48538
3.9147,3.7957,0.51538
3.1148,3.1867,0.41007
2.9275,3.9937,0.78441
3.2021,3.1071,0.858
3.7689,3.0309,1.0099
3.3273,2.6614,0.89155
2.7047,2.86,0.72473
3.5389,2.9836,0.94825
2.1914,2.1421,0.58718
2.0487,3.7755,0.54894
2.0946,2.1293,0.56125
2.2485,2.8724,0.60248
2.5582,3.6533,0.68547
2.5147,2.7891,0.67382
1.9544,3.2269,0.52368
2.9749,3.6373,0.79711
2.1161,3.7725,0.56701
2.2149,3.8622,0.59348
3.1511,2.3816,0.84434
3.5919,2.5172,0.96246
3.8139,3.7957,1.0219
3.0346,3.1867,0.81313
2.8,3.9937,1.1598
3.0627,3.1071,1.2686
3.6048,3.0309,1.4932
3.1825,2.6614,1.3182
2.587,2.86,1.0716
3.3849,2.9836,1.4021
2.096,2.1421,0.86818
1.9595,3.7755,0.81165
2.0034,2.1293,0.82985
2.1506,2.8724,0.89081
2.4468,3.6533,1.0135
2.4053,2.7891,0.9963
1.8693,3.2269,0.77431
2.8454,3.6373,1.1786
2.024,3.7725,0.83836
2.1185,3.8622,0.8775
3.014,2.3816,1.2484
3.4356,2.5172,1.4231
3.6479,3.7957,1.511
2.9025,3.1867,1.2023
2.6247,3.9937,1.5154
2.8709,3.1071,1.6575
3.3791,3.0309,1.9509
2.9832,2.6614,1.7223
2.425,2.86,1.4001
3.1729,2.9836,1.8319
1.9647,2.1421,1.1343
1.8368,3.7755,1.0605
1.878,2.1293,1.0842
2.0159,2.8724,1.1639
2.2936,3.6533,1.3242
2.2547,2.7891,1.3017
1.7523,3.2269,1.0117
2.6672,3.6373,1.5399
1.8972,3.7725,1.0954
1.9858,3.8622,1.1465
2.8252,2.3816,1.6311
3.2204,2.5172,1.8593
3.4195,3.7957,1.9742
2.7208,3.1867,1.5708
