2.9431,4.7127,0
3.086,4.7996,0
2.1194,3.4357,0
3.3161,3.154,0
3.7793,3.9484,0
2.2193,4.6701,0
2.8755,3.9388,0
2.5605,3.8275,0
3.9705,4.0055,0
3.2175,3.2509,0
2.5075,3.2646,0
2.2652,4.741,0
3.09,4.2059,0
3.6556,3.5306,0
3.674,4.7296,0
3.6667,3.1162,0
2.4074,3.9155,0
3.0888,4.4444,0
3.7499,3.678,0
2.242,3.8024,0
2.9431,5.7127,0
3.086,5.7996,0
2.1194,4.4357,0
3.3161,4.154,0
3.7793,4.9484,0
2.2193,5.6701,0
2.8755,4.9388,0
2.5605,4.8275,0
3.9705,5.0055,0
3.2175,4.2509,0
2.5075,4.2646,0
2.2652,5.741,0
3.09,5.2059,0
3.6556,4.5306,0
3.674,5.7296,0
3.6667,4.1162,0
2.4074,4.9155,0
3.0888,5.4444,0
3.7499,4.678,0
2.242,4.8024,0
2.9431,6.7127,0
3.086,6.7996,0
2.1194,5.4357,0
3.3161,5.154,0
3.7793,5.9484,0
2.2193,6.6701,0
2.8755,5.9388,0
2.5605,5.8275,0
3.9705,6.0055,0
3.2175,5.2509,0
2.5075,5.2646,0
2.2652,6.741,0
3.09,6.2059,0
3.6556,5.5306,0
3.674,6.7296,0
3.6667,5.1162,0
2.4074,5.9155,0
3.0888,6.4444,0
3.7499,5.678,0
2.242,5.8024,0
2.9431,7.7127,0
3.086,7.7996,0
2.1194,6.4357,0
3.3161,6.154,0
3.7793,6.9484,0
2.2193,7.6701,0
2.8755,6.9388,0
2.5605,6.8275,0
3.9705,7.0055,0
3.2175,6.2509,0
2.5075,6.2646,0
2.2652,7.741,0
3.09,7.2059,0
3.6556,6.5306,0
3.674,7.7296,0
3.6667,6.1162,0
2.4074,6.9155,0
3.0888,7.4444,0
3.7499,6.678,0
2.242,6.8024,0
2.9431,8.7127,0
3.086,8.7996,0
2.1194,7.4357,0
3.3161,7.154,0
3.7793,7.9484,0
2.2193,8.6701,0
2.8755,7.9388,0
2.5605,7.8275,0
3.9705,8.0055,0
3.2175,7.2509,0
2.5075,7.2646,0
2.2652,8.741,0
3.09,8.2059,0
3.6556,7.5306,0
3.674,8.7296,0
3.6667,7.1162,0
