6.2133,6.4561,0
7.9238,5.9941,0
6.0093,5.4519,0
7.5498,5.7765,0
7.6346,5.5536,0
7.7374,4.9019,0
6.1689,5.2298,0
6.7996,4.9966,0
6.5197,5.1178,0
7.6001,5.2299,0
6.8628,5.5845,0
7.8213,4.8493,0
6.3637,6.5554,0
6.5276,6.6396,0
6.2911,5.7317,0
6.2721,5.7285,0
7.7386,5.4254,0
7.1594,6.5501,0
7.0997,5.4885,0
6.2899,4.9724,0
6.2133,5.2061,0
7.9238,4.7441,0
6.0093,4.2019,0
7.5498,4.5265,0
7.6346,4.3036,0
7.7374,3.6519,0
6.1689,3.9798,0
6.7996,3.7466,0
6.5197,3.8678,0
7.6001,3.9799,0
6.8628,4.3345,0
7.8213,3.5993,0
6.3637,5.3054,0
6.5276,5.3896,0
6.2911,4.4817,0
6.2721,4.4785,0
7.7386,4.1754,0
7.1594,5.3001,0
7.0997,4.2385,0
6.2899,3.7224,0
6.2133,3.9561,0
7.9238,3.4941,0
6.0093,2.9519,0
7.5498,3.2765,0
7.6346,3.0536,0
7.7374,2.4019,0
6.1689,2.7298,0
6.7996,2.4966,0
6.5197,2.6178,0
7.6001,2.7299,0
6.8628,3.0845,0
7.8213,2.3493,0
6.3637,4.0554,0
6.5276,4.1396,0
6.2911,3.2317,0
6.2721,3.2285,0
7.7386,2.9254,0
7.1594,4.0501,0
7.0997,2.9885,0
6.2899,2.4724,0
6.2133,2.7061,0
7.9238,2.2441,0
6.0093,1.7019,0
7.5498,2.0265,0
7.6346,1.8036,0
7.7374,1.1519,0
6.1689,1.4798,0
6.7996,1.2466,0
6.5197,1.3678,0
7.6001,1.4799,0
6.8628,1.8345,0
7.8213,1.0993,0
6.3637,2.8054,0
6.5276,2.8896,0
6.2911,1.9817,0
6.2721,1.9785,0
7.7386,1.6754,0
7.1594,2.8001,0
7.0997,1.7385,0
6.2899,1.2224,0
6.0652,5.2536,0
7.1224,5.3309,0
7.7637,5.9842,0
7.3384,5.2806,0
6.3809,6.3988,0
6.7378,6.7153,0
6.9215,6.2105,0
7.9633,5.4378,0
6.3128,5.9181,0
7.711,4.9655,0
7.2895,6.5626,0
6.7525,6.5093,0
6.3818,6.3855,0
6.8565,5.2715,0
6.964,5.9387,0
6.2412,4.795,0
7.179,5.6005,0
6.4524,5.3754,0
6.7692,5.073,0
7.166,5.1075,0
6.0652,4.0036,0
7.1224,4.0809,0
7.7637,4.7342,0
7.3384,4.0306,0
6.3809,5.1488,0
6.7378,5.4653,0
6.9215,4.9605,0
7.9633,4.1878,0
6.3128,4.6681,0
7.711,3.7155,0
7.2895,5.3126,0
6.7525,5.2593,0
6.3818,5.1355,0
6.8565,4.0215,0
6.964,4.6887,0
6.2412,3.545,0
7.179,4.3505,0
6.4524,4.1254,0
6.7692,3.823,0
7.166,3.8575,0
6.0652,2.7536,0
7.1224,2.8309,0
7.7637,3.4842,0
7.3384,2.7806,0
6.3809,3.8988,0
6.7378,4.2153,0
6.9215,3.7105,0
7.9633,2.9378,0
6.3128,3.4181,0
7.711,2.4655,0
7.2895,4.0626,0
6.7525,4.0093,0
6.3818,3.8855,0
6.8565,2.7715,0
6.964,3.4387,0
6.2412,2.295,0
7.179,3.1005,0
6.4524,2.8754,0
6.7692,2.573,0
7.166,2.6075,0
6.0652,1.5036,0
7.1224,1.5809,0
7.7637,2.2342,0
7.3384,1.5306,0
6.3809,2.6488,0
6.7378,2.9653,0
6.9215,2.4605,0
7.9633,1.6878,0
6.3128,2.1681,0
7.711,1.2155,0
7.2895,2.8126,0
6.7525,2.7593,0
6.3818,2.6355,0
6.8565,1.5215,0
6.964,2.1887,0
6.2412,1.045,0
7.179,1.8505,0
6.4524,1.6254,0
6.7692,1.323,0
7.166,1.3575,0
