2.7033,3.5744,0
3.6617,4.8386,0
3.1705,3.8724,0
3.0994,4.3071,0
3.8344,3.5813,0
2.5717,4.454,0
3.5144,3.7759,0
3.5075,4.5582,0
2.7609,4.6284,0
3.1356,4.7463,0
2.1517,4.1511,0
2.1079,3.4176,0
3.0616,3.708,0
3.5583,5.0767,0
3.868,3.5548,0
2.2598,4.9016,0
3.1376,4.3267,0
2.9388,5.2423,0
2.0238,3.4064,0
2.6742,4.1354,0
2.7033,4.8244,0
3.6617,6.0886,0
3.1705,5.1224,0
3.0994,5.5571,0
3.8344,4.8313,0
2.5717,5.704,0
3.5144,5.0259,0
3.5075,5.8082,0
2.7609,5.8784,0
3.1356,5.9963,0
2.1517,5.4011,0
2.1079,4.6676,0
3.0616,4.958,0
3.5583,6.3267,0
3.868,4.8048,0
2.2598,6.1516,0
3.1376,5.5767,0
2.9388,6.4923,0
2.0238,4.6564,0
2.6742,5.3854,0
2.7033,6.0744,0
3.6617,7.3386,0
3.1705,6.3724,0
3.0994,6.8071,0
3.8344,6.0813,0
2.5717,6.954,0
3.5144,6.2759,0
3.5075,7.0582,0
2.7609,7.1284,0
3.1356,7.2463,0
2.1517,6.6511,0
2.1079,5.9176,0
3.0616,6.208,0
3.5583,7.5767,0
3.868,6.0548,0
2.2598,7.4016,0
3.1376,6.8267,0
2.9388,7.7423,0
2.0238,5.9064,0
2.6742,6.6354,0
2.7033,7.3244,0
3.6617,8.5886,0
3.1705,7.6224,0
3.0994,8.0571,0
3.8344,7.3313,0
2.5717,8.204,0
3.5144,7.5259,0
3.5075,8.3082,0
2.7609,8.3784,0
3.1356,8.4963,0
2.1517,7.9011,0
2.1079,7.1676,0
3.0616,7.458,0
3.5583,8.8267,0
3.868,7.3048,0
2.2598,8.6516,0
3.1376,8.0767,0
2.9388,8.9923,0
2.0238,7.1564,0
2.6742,7.8854,0
2.3468,5.1533,0
2.7819,5.0907,0
3.6628,3.3554,0
3.6067,4.7257,0
2.1209,3.7882,0
2.7985,4.0957,0
3.0538,4.3457,0
2.8336,5.1355,0
3.3137,4.0855,0
3.2559,5.2161,0
2.584,3.8529,0
2.8633,4.6522,0
2.031,4.5827,0
3.9681,4.3283,0
2.3343,4.6462,0
2.2124,4.5831,0
2.7448,3.6063,0
2.3962,3.506,0
2.9794,5.2482,0
2.679,3.5922,0
2.3468,6.4033,0
2.7819,6.3407,0
3.6628,4.6054,0
3.6067,5.9757,0
2.1209,5.0382,0
2.7985,5.3457,0
3.0538,5.5957,0
2.8336,6.3855,0
3.3137,5.3355,0
3.2559,6.4661,0
2.584,5.1029,0
2.8633,5.9022,0
2.031,5.8327,0
3.9681,5.5783,0
2.3343,5.8962,0
2.2124,5.8331,0
2.7448,4.8563,0
2.3962,4.756,0
2.9794,6.4982,0
2.679,4.8422,0
2.3468,7.6533,0
2.7819,7.5907,0
3.6628,5.8554,0
3.6067,7.2257,0
2.1209,6.2882,0
2.7985,6.5957,0
3.0538,6.8457,0
2.8336,7.6355,0
3.3137,6.5855,0
3.2559,7.7161,0
2.584,6.3529,0
2.8633,7.1522,0
2.031,7.0827,0
3.9681,6.8283,0
2.3343,7.1462,0
2.2124,7.0831,0
2.7448,6.1063,0
2.3962,6.006,0
2.9794,7.7482,0
2.679,6.0922,0
2.3468,8.9033,0
2.7819,8.8407,0
3.6628,7.1054,0
3.6067,8.4757,0
2.1209,7.5382,0
2.7985,7.8457,0
3.0538,8.0957,0
2.8336,8.8855,0
3.3137,7.8355,0
3.2559,8.9661,0
2.584,7.6029,0
2.8633,8.4022,0
2.031,8.3327,0
3.9681,8.0783,0
2.3343,8.3962,0
2.2124,8.3331,0
2.7448,7.3563,0
2.3962,7.256,0
2.9794,8.9982,0
2.679,7.3422,0
