2.5785,3.4849,1.3626
2.8024,3.5158,1.3724
3.7206,2.7783,1.4124
3.2264,2.8586,1.3909
3.9786,3.9127,1.4237
2.4051,3.1459,1.355
3.6509,3.6994,1.4094
3.3485,2.5527,1.3962
2.4955,3.2446,1.359
2.9488,3.1767,1.3787
2.7955,3.9269,1.3721
3.1958,2.1718,1.3895
3.5976,3.001,1.4071
2.208,3.0432,1.3464
3.6394,2.1803,1.4089
3.6787,3.8093,1.4106
2.7064,3.7688,1.3682
2.8574,2.878,1.3748
3.1415,3.5634,1.3872
3.3984,2.2969,1.3984
2.5166,3.4849,2.7238
2.7399,3.5158,2.7433
3.6554,2.7783,2.8234
3.1627,2.8586,2.7803
3.9127,3.9127,2.8459
2.3437,3.1459,2.7086
3.586,3.6994,2.8173
3.2844,2.5527,2.7909
2.4339,3.2446,2.7165
2.8858,3.1767,2.7561
2.733,3.9269,2.7427
3.1322,2.1718,2.7776
3.5328,3.001,2.8127
2.1472,3.0432,2.6914
3.5745,2.1803,2.8163
3.6136,3.8093,2.8197
2.6442,3.7688,2.7349
2.7947,2.878,2.7481
3.078,3.5634,2.7729
3.3342,2.2969,2.7953
2.3954,3.4849,4.0809
2.6176,3.5158,4.1102
3.5288,2.7783,4.2301
3.0384,2.8586,4.1656
3.7848,3.9127,4.2639
2.2233,3.1459,4.0583
3.4597,3.6994,4.2211
3.1596,2.5527,4.1815
2.3131,3.2446,4.0701
2.7629,3.1767,4.1293
2.6107,3.9269,4.1093
3.008,2.1718,4.1616
3.4068,3.001,4.2141
2.0278,3.0432,4.0325
3.4483,2.1803,4.2195
3.4872,3.8093,4.2247
2.5224,3.7688,4.0977
2.6722,2.878,4.1174
2.9541,3.5634,4.1545
3.2091,2.2969,4.1881
2.2151,3.4849,5.4315
2.4359,3.5158,5.4705
3.3409,2.7783,5.63
2.8538,2.8586,5.5442
3.5952,3.9127,5.6749
2.0442,3.1459,5.4014
3.2723,3.6994,5.6179
2.9742,2.5527,5.5654
2.1333,3.2446,5.4171
2.5801,3.1767,5.4959
2.429,3.9269,5.4693
2.8237,2.1718,5.5388
3.2197,3.001,5.6087
1.8499,3.0432,5.3671
3.2609,2.1803,5.6159
3.2996,3.8093,5.6228
2.3412,3.7688,5.4538
2.4901,2.878,5.48
2.7701,3.5634,5.5294
3.0233,2.2969,5.574
